band,OV,BRCA,ER,TRI
17_q21.32,0.103584229390681,0.0439901669038685,-0.0538759689922481,0.019607843137255
17_q21.33,0.037549407114625,0.0904105090311982,-0.0231541289873795,0.089869281045751
17_q22,0.042066214040737,0.0387178160175958,-0.0191448007774539,0.049019607843138
17_q23.1,0.048393796732208,0.0179258196988462,-0.006896551724138,-0.0441176470588233
17_q23.2,0.054069119286511,0.0187400063959066,-0.0039159503342885,-0.0473856209150324
17_q23.3,0.048948106591865,0.0205376309634423,-0.00114942528735641,-0.0473856209150324
17_q24.1,0.0445301542776999,0.0196296538637702,0.0264367816091954,-0.0456540825285343
17_q24.2,0.0574333800841515,0.0108064838903342,0.0339645944833264,0.0107794361525705
17_q24.3,0.0474525474525476,-0.00418100537098379,0.0481268011527377,-0.0588235294117647
17_q25.1,0.0454674623472581,-0.0061867629052007,0.0450867052023121,-0.0588235294117647
17_q25.2,0.0460191981931116,-0.0114166933162775,0.0369627507163324,-0.0588235294117647
17_q25.3,0.0443420673769079,0.000618107290412798,0.0631578947368418,-0.0597014925373134
18_p11.1,0.075038051750381,-0.085531056348177,-0.0516569200779729,-0.09375
18_p11.21,0.059263361949599,-0.0793092420850652,-0.0476190476190473,-0.102941176470588
18_p11.22,0.063763500415397,-0.0870846816827402,-0.0647619047619043,-0.104477611940299
18_p11.23,0.069397993311037,-0.0885122410546142,-0.0676190476190473,-0.102941176470588
18_p11.31,0.095410628019324,-0.0665767847971233,-0.026436781609195,-0.102941176470588
18_p11.32,0.112131837307152,-0.0665767847971233,-0.026436781609195,-0.102941176470588
18_q11.1,0.075038051750381,-0.085531056348177,-0.0516569200779729,-0.09375
18_q11.2,0.082338732594487,-0.0251027221366206,0.057471264367816,-0.0882352941176471
18_q12.1,0.144155844155844,-0.00962583946274399,0.055238095238096,-0.0326797385620915
18_q12.2,0.158341658341659,0.019898517560441,0.072226064618121,-0.029411764705883
18_q12.3,0.183906416164481,0.048736808442597,0.046666666666667,0.04726368159204
18_q21.1,0.181253529079616,0.052413793103448,0.054258173506906,0.049019607843138
18_q21.2,0.185613403489338,0.058138791173649,0.08,0.00490196078431399
18_q21.31,0.183744115203545,0.056497175141243,0.08,0.00490196078431399
18_q21.32,0.128036437246964,0.092476387631,0.116715257531584,0.060457516339869
18_q21.33,0.131564088085827,0.112994350282486,0.116190476190476,0.130718954248366
18_q22.1,0.142357642357643,0.129943502824859,0.14952380952381,0.130718954248366
18_q22.2,0.131368631368632,0.12782219379597,0.149188156638014,0.130718954248366
18_q22.3,0.124875124875125,0.123307496864246,0.143103448275862,0.128524046434494
18_q23,0.130263157894737,0.131629848315179,0.153769045709703,0.124886877828055
19_p11,0.0455680399500624,0.00962649210627602,-0.006006989951944,-0.098566308243728
19_p12,-0.00667803353225351,-0.006259630200308,0.0020172910662824,-0.02124183006536
19_p13.11,-0.0061009817671809,-0.015531352709931,-0.00413064361191171,-0.0735294117647059
19_p13.12,-0.0177345537757437,0.0022944801363577,0.0028735632183908,-0.0202020202020202
19_p13.13,0.00976183882581,-0.0056497175141242,-0.0066666666666667,-0.0179738562091503
19_p13.2,0.0114108801415303,0.0178498572011424,0.00212981744421911,0.0418894830659532
19_p13.3,0.077646038172354,0.0750430990771724,0.07416291854073,-0.027514231499052
19_q11,0.0455680399500624,0.00962649210627602,-0.006006989951944,-0.098566308243728
19_q12,0.0394439997089003,-0.010078750364585,0.0350574712643678,-0.0303030303030303
19_q13.11,0.0420847268673355,-0.00974495867237001,0.0349663784822287,-0.0294117647058824
19_q13.12,0.0307735742518351,-0.0096623009758603,0.0350574712643678,-0.0294117647058824
19_q13.13,0.0394196744515214,-0.0112994350282486,-0.000952380952381003,0.0114379084967321
19_q13.2,0.079299847792999,0.0277853076714556,0.0683908045977011,0.0177238805970149
19_q13.31,0.10537247299917,0.0319155740326191,0.0541547277936963,0.0114379084967321
19_q13.32,0.095339585109406,0.0291726760194048,0.0510086455331412,0.0140474100087796
19_q13.33,0.073422159887798,-0.00520185827389909,-0.0173904402265726,0.0107794361525705
19_q13.41,0.052675585284281,-0.0115562403697997,-0.0372492836676218,0.0114379084967321
19_q13.42,0.07856926799758,-0.0191570881226053,-0.043731778425656,-0.0041459369817578
19_q13.43,0.084437086092715,0.0053066606631718,-0.0345821325648415,0.0522875816993463
1_p11.1,0.0022586109542631,-0.0356601676937065,-0.0260869565217391,-0.0606060606060606
1_p11.2,-0.0191082802547771,-0.0586652141873057,-0.0557471264367817,0
1_p12,-0.0083658277206664,-0.0378317876559002,0.00285714285714291,-0.0447761194029851
1_p13.1,-0.0086109542631282,-0.0154432732049596,0.021585482330468,-0.0597014925373134
1_p13.2,-0.0208581227689508,-0.0219524962376498,0.018390804597701,-0.0597014925373134
1_p13.3,-0.0218101733447002,0.00144179936560801,0.076790830945559,-0.0597014925373134
1_p21.1,-0.0101080033231792,-0.010388190267906,0.053025936599424,-0.0441176470588235
1_p21.2,-0.0101080033231792,-0.011790714812086,0.051002865329513,-0.0441176470588235
1_p21.3,-0.0167224080267559,-0.013431403901503,0.051002865329513,-0.0441176470588235
1_p22.1,-0.018346718360565,-0.011544611448673,0.054285714285714,-0.0441176470588235
1_p22.2,-0.012263099219621,-0.011544611448673,0.051002865329513,-0.0294117647058824
1_p22.3,-0.0125525946704067,-0.021080026024723,0.023809523809524,-0.0298507462686567
1_p31.1,-0.0234765234765235,-0.0465647857889237,0.00574712643678202,-0.0298507462686567
1_p31.2,-0.0228468568263639,-0.0757425266732882,-0.0568965517241383,-0.0294117647058824
1_p31.3,-0.010280042538107,-0.0642468819955233,-0.028939828080229,-0.0441176470588235
1_p32.1,-0.0209775685405705,-0.0830828269907262,-0.0651384909264563,-0.0441176470588235
1_p32.2,-0.0209775685405705,-0.0820712766643032,-0.0651384909264563,-0.0447761194029851
1_p32.3,-0.0148174406238922,-0.0738521675050462,-0.0597701149425283,-0.0294117647058824
1_p33,-0.0083658277206664,-0.0577239709443103,-0.0572526416906823,-0.0294117647058824
1_p34.1,-0.0083658277206664,-0.0793092420850652,-0.0622731614135623,-0.0294117647058824
1_p34.2,-0.0040673211781206,-0.0715778474399163,-0.0540229885057473,-0.0147058823529412
1_p34.3,-0.0045120442471436,-0.0615196240651265,-0.02463768115942,-0.0454545454545455
1_p35.1,0.0241389045736871,0.00351774864086998,0.032380952380953,-0.0473856209150324
1_p35.2,0.0809641970932295,-0.011125569290826,0.014804202483286,-0.0326797385620915
1_p35.3,0.102136752136752,-0.006247797250969,0.033333333333333,-0.0326797385620915
1_p36.11,0.121067821067821,0.041965709728868,0.055172413793103,0.0367647058823529
1_p36.12,0.116758241758242,0.084425967380876,0.119484240687679,0.133986928104575
1_p36.13,0.105680224403927,0.078888376079646,0.115028901734104,0.141414141414142
1_p36.21,0.086691086691087,0.153013151868089,0.157540826128722,0.147058823529412
1_p36.22,0.06593567251462,0.135237417518437,0.129971181556196,0.196969696969697
1_p36.23,0.075105189340813,0.11864406779661,0.125714285714286,0.145424836601307
1_p36.31,0.085974754558204,0.117032931623381,0.124207492795389,0.160130718954249
1_p36.32,0.085974754558204,0.128003176914422,0.127205292702486,0.21025641025641
1_p36.33,0.047144439171018,0.113699906803355,0.102443792766374,0.189640035118525
1_q11,0.0022586109542631,-0.0356601676937065,-0.0260869565217391,-0.0606060606060606
1_q12,0.0022586109542631,-0.0356601676937065,-0.0260869565217391,-0.0606060606060606
1_q21.1,-0.0065359477124183,-0.008810724898072,-0.0274390243902439,0.0588235294117647
1_q21.2,0,0.00773567588829157,-0.0115273775216138,0.0441176470588235
1_q21.3,-0.00666666666666667,-0.0019047619047619,-0.00288184438040346,0
